host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,solo.dual.count,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18,prop.gp.19,prop.gp.20,prop.gp.21,prop.gp.22,prop.gp.23,prop.gp.24,prop.gp.25,prop.gp.26,prop.gp.27,prop.gp.28,prop.gp.29,prop.gp.30,prop.gp.31,prop.gp.32
200703_20-07825_HIV09-00618_FL18_S6_L000,3600_to_3850,3725,205,1676,1,1,0.0057235019144988,0.0057235019144988,0.0124073958,0.0330839156,0.011123112527336203,0.011123112527336203,0.009201262495238031,0.009201262495238031,0.019946478107906954,0.05318663230194054,0.017881828233310425,0.017881828233310425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3600_to_3850,3725,212,1616,1,1,0.005638198632425744,0.005638198632425744,0.0167774779,0.041391876,0.011774128022239113,0.011774128022239113,0.009064126542147631,0.009064126542147631,0.026971944881313673,0.06654274287592238,0.018928419034982852,0.018928419034982852,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3600_to_3850,3725,248,809,1,1,0.02758098954709519,0.02758098954709519,0.0163672349,0.0611333366,0.021494472456876062,0.021494472456876062,0.04433997375948503,0.04433997375948503,0.026312426707611008,0.09827966962698223,0.03455511786785164,0.03455511786785164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3600_to_3850,3725,434,1554,1,1,0.023616715321235517,0.023616715321235517,0.0122319154,0.052695227600000005,0.01633938190643884,0.01633938190643884,0.037966895126831934,0.037966895126831934,0.019664370886263653,0.08471432850675839,0.026267649452555816,0.026267649452555816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3600_to_3850,3725,313,2177,1,1,0.00855771027046395,0.00855771027046395,0.020873750799999997,0.053548418699999996,0.016876061032837716,0.016876061032837716,0.013757615483147533,0.013757615483147533,0.033557228291379665,0.08608594249186322,0.02713042989562718,0.02713042989562718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3610_to_3860,3735,195,1570,1,1,0.00571019802834395,0.00571019802834395,0.0123723269,0.028972495,0.011077132598868623,0.011077132598868623,0.009169759410215885,0.009169759410215885,0.019868183284432402,0.04652567342585342,0.017788286917983297,0.017788286917983297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3610_to_3860,3735,208,1572,1,1,0.005478243611768447,0.005478243611768447,0.020800507,0.0382654333,0.011570598865356744,0.011570598865356744,0.00879727387055918,0.00879727387055918,0.03340263224738422,0.06144880008485898,0.018580722997834257,0.018580722997834257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3610_to_3860,3735,239,759,1,1,0.01858290648972332,0.01858290648972332,0.0163430377,0.0568530896,0.019632342585563095,0.019632342585563095,0.02984148374670664,0.02984148374670664,0.02624457558165462,0.09129791134592942,0.03152672766775465,0.03152672766775465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3610_to_3860,3735,421,1465,1,1,0.008385287443139931,0.008385287443139931,0.0162565273,0.060431938600000006,0.01706442645078385,0.01706442645078385,0.013465569505195802,0.013465569505195802,0.02610565228152669,0.09704502977029854,0.027403022495945353,0.027403022495945353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3610_to_3860,3735,301,2008,1,1,0.009255578486553786,0.009255578486553786,0.0204690121,0.0605595169,0.01863963209930897,0.01863963209930897,0.014863132154574746,0.014863132154574746,0.032870298961633855,0.09724990223026532,0.029932576943425264,0.029932576943425264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3620_to_3870,3745,212,1655,1,1,0.005621535495347434,0.005621535495347434,0.0122572817,0.0325081546,0.010752980771550567,0.010752980771550567,0.009025644355298073,0.009025644355298073,0.01967965255728871,0.0521933984601681,0.017264425401867154,0.017264425401867154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3620_to_3870,3745,210,1623,1,1,0.00565357836703636,0.00565357836703636,0.0083583155,0.028960626000000003,0.011321650520341764,0.011321650520341764,0.00907709071977021,0.00907709071977021,0.013419675669541057,0.04649767146345196,0.018177451907250595,0.018177451907250595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3620_to_3870,3745,273,823,1,1,0.017061893025273393,0.017061893025273393,0.0163683901,0.0568050157,0.0227633556505279,0.0227633556505279,0.02739368604924923,0.02739368604924923,0.026280233902934956,0.0912031721101205,0.0365476572379326,0.0365476572379326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3620_to_3870,3745,451,1544,1,1,0.01170230713886011,0.01170230713886011,0.0162850305,0.052575435700000006,0.015964267713026854,0.015964267713026854,0.018788614331303674,0.018788614331303674,0.0261463960744942,0.08441237893913078,0.025631396064260355,0.025631396064260355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3620_to_3870,3745,314,2105,1,1,0.010134657691353926,0.010134657691353926,0.0205820586,0.05710261379999999,0.019343267715903216,0.019343267715903216,0.01627167809587822,0.01627167809587822,0.0330454803989498,0.09168098010646515,0.03105654233039246,0.03105654233039246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3630_to_3880,3755,201,1611,1,1,0.005700522054934819,0.005700522054934819,0.0168601969,0.033273897499999996,0.011261398509343283,0.011261398509343283,0.00915742450551466,0.00915742450551466,0.027084533446582324,0.053451806944016286,0.018090519724689603,0.018090519724689603,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3630_to_3880,3755,210,1687,1,1,0.0055424212001778305,0.0055424212001778305,0.012643073700000002,0.0251848322,0.011301617473866484,0.011301617473866484,0.008903448356007242,0.008903448356007242,0.020310068412976563,0.040457382206933984,0.018155128216291234,0.018155128216291234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3630_to_3880,3755,222,778,1,1,0.01135392039383034,0.01135392039383034,0.0165256137,0.0575208066,0.020017440380188333,0.020017440380188333,0.018239148598349464,0.018239148598349464,0.026547052779849156,0.0924024920629541,0.03215638801301179,0.03215638801301179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3630_to_3880,3755,465,1605,1,1,0.012357415605981291,0.012357415605981291,0.0122923442,0.0447655509,0.01632653861746941,0.01632653861746941,0.01985118194518349,0.01985118194518349,0.01974665003003626,0.07191221240160804,0.026227254869827066,0.026227254869827066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3630_to_3880,3755,326,2175,1,1,0.009358059670850575,0.009358059670850575,0.0206332761,0.05687025729999999,0.018643396405200567,0.018643396405200567,0.015032960863598548,0.015032960863598548,0.03314567795130659,0.09135743758470534,0.0299490982513109,0.0299490982513109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3640_to_3890,3765,223,1766,1,1,0.0057036562191959276,0.0057036562191959276,0.0167888305,0.037219257000000006,0.011250226460267443,0.011250226460267443,0.009172471276283742,0.009172471276283742,0.02699935963976382,0.05985503905515021,0.01809232097670816,0.01809232097670816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3640_to_3890,3765,237,1856,1,1,0.005572730695689649,0.005572730695689649,0.0124173925,0.0289733893,0.011668814861224343,0.011668814861224343,0.008961920261716624,0.008961920261716624,0.019969326981745746,0.046594249533556537,0.018765483933381587,0.018765483933381587,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3640_to_3890,3765,235,846,1,1,0.011542285167612298,0.011542285167612298,0.0164803435,0.0569281026,0.020014210006182944,0.020014210006182944,0.018562002177881065,0.018562002177881065,0.026503258886516484,0.09155029087385054,0.03218633089795581,0.03218633089795581,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3640_to_3890,3765,483,1728,1,1,0.008152804545254634,0.008152804545254634,0.0292306832,0.06171596880000001,0.017001750485064818,0.017001750485064818,0.013111127781654058,0.013111127781654058,0.04700802287763893,0.09925001250966486,0.027341772010372845,0.027341772010372845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3640_to_3890,3765,390,2450,1,1,0.009552027392775508,0.009552027392775508,0.020657325,0.061446108699999995,0.019495591910510843,0.019495591910510843,0.015361321496838118,0.015361321496838118,0.033220571669389604,0.09881603053025761,0.03135230279333349,0.03135230279333349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3650_to_3900,3775,221,1680,1,1,0.005876667428273809,0.005876667428273809,0.0166793138,0.0370303152,0.01154257998196627,0.01154257998196627,0.009466957671624445,0.009466957671624445,0.026869371061673836,0.05965360994884218,0.018594401919849974,0.018594401919849974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3650_to_3900,3775,242,1883,1,1,0.0017485993599575158,0.0017485993599575158,0.0124455703,0.0330475452,0.011940941449771956,0.011940941449771956,0.0028168883686871976,0.0028168883686871976,0.020049064995998057,0.053237607092459525,0.019236138278041402,0.019236138278041402,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3650_to_3900,3775,264,833,1,1,0.018235155927370947,0.018235155927370947,0.0165261736,0.0611859628,0.02073263471299977,0.02073263471299977,0.029375739125431587,0.029375739125431587,0.026622671412779467,0.09856690496697602,0.03339902719437597,0.03339902719437597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3650_to_3900,3775,551,1661,1,1,0.014755776966104769,0.014755776966104769,0.016428716,0.06191452360000001,0.02337587116565715,0.02337587116565715,0.023770668947158295,0.023770668947158295,0.026465673082477645,0.09974057258369717,0.03765712209574977,0.03765712209574977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3650_to_3900,3775,370,2313,1,1,0.00923462191612625,0.00923462191612625,0.020729361,0.0657037093,0.019279266258239214,0.019279266258239214,0.014876420328434711,0.014876420328434711,0.033393753439688284,0.10584472277930582,0.03105773805211564,0.03105773805211564,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3660_to_3910,3785,226,1713,1,1,0.005827813181611212,0.005827813181611212,0.0166338032,0.0369573748,0.011215959362761062,0.011215959362761062,0.009411180243204335,0.009411180243204335,0.02686148563223324,0.05968147995133541,0.018112353960910044,0.018112353960910044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3660_to_3910,3785,252,1934,1,1,0.0016323495907445717,0.0016323495907445717,0.0123905061,0.028864473300000002,0.011769137011338771,0.011769137011338771,0.00263603786526506,0.00263603786526506,0.020009098194768128,0.04661246892892962,0.01900566580791703,0.01900566580791703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3660_to_3910,3785,265,849,1,1,0.015263290477267372,0.015263290477267372,0.0166612108,0.0691553201,0.025061469349536878,0.025061469349536878,0.024648281149299636,0.024648281149299636,0.026905745435283814,0.11167708400317257,0.040471099168423404,0.040471099168423404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3660_to_3910,3785,508,1450,1,1,0.01096661532268966,0.01096661532268966,0.0204825464,0.056727444599999996,0.022862410927861124,0.022862410927861124,0.017709694913587603,0.017709694913587603,0.03307671848823789,0.09160763895993473,0.0369198983102646,0.0369198983102646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3660_to_3910,3785,359,2337,1,1,0.013182533611553283,0.013182533611553283,0.0205269223,0.05250232169999999,0.018615185014655856,0.018615185014655856,0.021288122322089893,0.021288122322089893,0.033148379946891404,0.08478460055385513,0.030061166337025186,0.030061166337025186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3670_to_3920,3795,225,1799,1,1,0.005866667000222342,0.005866667000222342,0.0167522733,0.0359538353,0.011501817152420634,0.011501817152420634,0.009503242305980805,0.009503242305980805,0.027136517606995432,0.05824056635092408,0.018631457240439398,0.018631457240439398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3670_to_3920,3795,256,1951,1,1,0.0017146572998974878,0.0017146572998974878,0.0124376499,0.037186231,0.012024873510539215,0.012024873510539215,0.0027775232158271574,0.0027775232158271574,0.020147385340292593,0.06023688810457142,0.019478740938439706,0.019478740938439706,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3670_to_3920,3795,257,835,1,1,0.012089444786107786,0.012089444786107786,0.0165008018,0.0650817812,0.021778850957137646,0.021778850957137646,0.019583338059379264,0.019583338059379264,0.02672916627830098,0.10542407408243658,0.03527892375409701,0.03527892375409701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3670_to_3920,3795,479,1440,1,1,0.014858673000277794,0.014858673000277794,0.0165122814,0.06514714179999999,0.022584794580831753,0.022584794580831753,0.02406912985884883,0.02406912985884883,0.026747761746625943,0.10552994980693921,0.03658444826070954,0.03658444826070954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3670_to_3920,3795,355,2338,1,1,0.012869817469846024,0.012869817469846024,0.0164191839,0.0486928741,0.017353275720050926,0.017353275720050926,0.020847440948166363,0.020847440948166363,0.02659695582896477,0.07887616275636226,0.028110063851227184,0.028110063851227184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3680_to_3930,3805,210,1636,1,1,0.0058550480566625885,0.0058550480566625885,0.0167248004,0.033294839699999995,0.011069635932157667,0.011069635932157667,0.009518959338796202,0.009518959338796202,0.02719067263263914,0.05412973936830344,0.01799667796297278,0.01799667796297278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3680_to_3930,3805,233,1774,1,1,0.005622757967249154,0.005622757967249154,0.0124738249,0.041266878800000004,0.01247043014058754,0.01247043014058754,0.009141309165043026,0.009141309165043026,0.020279565747927414,0.06709043846177061,0.020274046651158353,0.020274046651158353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3680_to_3930,3805,249,785,1,1,0.027888836820891747,0.027888836820891747,0.0124364601,0.053171859700000004,0.020243855241145227,0.020243855241145227,0.0453408240436735,0.0453408240436735,0.02021881919068993,0.08644519490775616,0.03291184513535456,0.03291184513535456,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3680_to_3930,3805,452,1339,1,1,0.014873639596713952,0.014873639596713952,0.0164548172,0.05320288929999999,0.022406971070492318,0.022406971070492318,0.02418111161016355,0.02418111161016355,0.026751742144266177,0.08649564188920543,0.036428573166515786,0.036428573166515786,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3680_to_3930,3805,332,2074,1,1,0.01955562160308583,0.01955562160308583,0.0205510487,0.0570563989,0.019263792627787282,0.019263792627787282,0.03179293578518717,0.03179293578518717,0.03341127093266382,0.09276056078296588,0.031318489098692705,0.031318489098692705,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3690_to_3940,3815,235,1833,1,1,0.00590542063567922,0.00590542063567922,0.0166944486,0.0457885801,0.011438967546521185,0.011438967546521185,0.009639671492201468,0.009639671492201468,0.02725106477177019,0.07474266398427123,0.018672317547069266,0.018672317547069266,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3690_to_3940,3815,251,2008,1,1,0.0056994462241533785,0.0056994462241533785,0.0125982312,0.0332676911,0.012129819457466136,0.012129819457466136,0.009303450622359863,0.009303450622359863,0.020564633350090764,0.054304279625823806,0.019800024764237378,0.019800024764237378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3690_to_3940,3815,288,890,1,1,0.029852921332584267,0.029852921332584267,0.0206554192,0.0653220073,0.021746358033180892,0.021746358033180892,0.048730204414227485,0.048730204414227485,0.03371672703866755,0.10662791533913525,0.03549751330584931,0.03549751330584931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3690_to_3940,3815,525,1489,1,10,0.020661856254264623,0.020661856254264623,0.0165753988,0.057324542199999995,0.021887931615975284,0.021887931615975284,0.0337272345185435,0.0337272345185435,0.027056734675065686,0.09357330990280646,0.03572860993965497,0.03572860993965497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3690_to_3940,3815,333,2275,1,1,0.02636350287876924,0.02636350287876924,0.0164151626,0.0608874277,0.019603960786403272,0.019603960786403272,0.04303427694881102,0.04303427694881102,0.026795174250423555,0.09938916078001968,0.03200038635439079,0.03200038635439079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,3700_to_3950,3825,235,1898,1,1,0.005881798415648054,0.005881798415648054,0.0167034019,0.036978905199999995,0.011300616676530277,0.011300616676530277,0.009641908625448732,0.009641908625448732,0.027381535964489875,0.06061874274013975,0.01852486360573817,0.01852486360573817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,3700_to_3950,3825,290,2147,1,1,0.005861921084489979,0.005861921084489979,0.0124799482,0.0289939778,0.01236459981028517,0.01236459981028517,0.009609324133903757,0.009609324133903757,0.02045811700628904,0.047529218936192934,0.020269028813337003,0.020269028813337003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,3700_to_3950,3825,282,878,1,1,0.028824887622323422,0.028824887622323422,0.0206369257,0.0692611657,0.022177387908442495,0.022177387908442495,0.0472520329588087,0.0472520329588087,0.03382967892612674,0.113538374452754,0.03635492627483633,0.03635492627483633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,3700_to_3950,3825,526,1466,1,1,0.014004201996657566,0.014004201996657566,0.0169357462,0.0654919478,0.023366689100314322,0.023366689100314322,0.022956794245935018,0.022956794245935018,0.027762413096267098,0.10735957470257562,0.03830452274343648,0.03830452274343648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,3700_to_3950,3825,336,2237,1,1,0.018722900458649983,0.018722900458649983,0.0164122312,0.056731881500000005,0.020062575580310944,0.020062575580310944,0.03069205754236737,0.03069205754236737,0.02690422595054261,0.09299938197771723,0.03288815883622967,0.03288815883622967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,4180_to_4430,4305,187,1591,1,1,0.005012378145191703,0.005012378145191703,0.0126340124,0.03357224,0.010648664717957564,0.010648664717957564,0.010622190651742235,0.010622190651742235,0.02677389544881252,0.07114601563494126,0.022566562925650957,0.022566562925650957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,4180_to_4430,4305,299,1741,1,1,0.010770435827168287,0.010770435827168287,0.030530965700000003,0.0685822294,0.014724745412291532,0.014724745412291532,0.02282461926147455,0.02282461926147455,0.0647009720841402,0.1453388980053618,0.031204559699424966,0.031204559699424966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,4180_to_4430,4305,255,995,1,1,0.008716990017185932,0.008716990017185932,0.01722828,0.0466469978,0.016689005249671145,0.016689005249671145,0.018472973744151036,0.018472973744151036,0.03651002966269589,0.09885393512026217,0.035367203035148086,0.035367203035148086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,4180_to_4430,4305,585,1288,1,11,0.01859084055923909,0.01859084055923909,0.0173685544,0.0791128556,0.02746761794547711,0.02746761794547711,0.03939755682356388,0.03939755682356388,0.036807298020588665,0.16765531467195666,0.05820915064956962,0.05820915064956962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
